time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact,hour,time_utc
1554533412,ab20e7,52.1963242353019,4.479989188058036,88.63378951208746,93.32740424172658,0.65024,DAL142,false,false,false,6304,670.5600000000001,647.7,1554533411.946,1554533412,1554530400,2019-04-06 06:50:12
1554533413,ab20e7,52.1963242353019,4.480538504464286,88.53818879448755,91.99787985647669,0.32512,DAL142,false,false,false,6304,670.5600000000001,647.7,1554533412.622,1554533412.986,1554530400,2019-04-06 06:50:13
1554533414,ab20e7,52.19631958007812,4.482421875,88.484368,90,0.32512,DAL142,false,false,false,6304,670.5600000000001,647.7,1554533413.894,1554533413.972,1554530400,2019-04-06 06:50:14
1554533415,ab20e7,52.19636535644531,4.483642578125,88.484368,90,0,DAL142,false,false,false,6304,670.5600000000001,647.7,1554533414.893,1554533414.993,1554530400,2019-04-06 06:50:15
1554533416,ab20e7,52.1964111328125,4.484329223632812,88.04360003653554,87.65586752593016,-0.32512,DAL142,false,false,false,6304,670.5600000000001,647.7,1554533415.499,1554533415.99,1554530400,2019-04-06 06:50:16
1554533417,ab20e7,52.19651044425318,4.486188616071429,88.18476543333448,82.62623363866979,-0.32512,DAL142,false,false,false,6304,670.5600000000001,647.7,1554533416.97,1554533416.976,1554530400,2019-04-06 06:50:17
1554533418,ab20e7,52.19659423828125,4.486846923828125,87.79375359874338,79.8753283446022,0,DAL142,false,false,false,6304,670.5600000000001,647.7,1554533417.578,1554533418,1554530400,2019-04-06 06:50:18
1554533419,ab20e7,52.1968363099179,4.488699776785714,87.49329858771355,77.43465162009269,0.32512,DAL142,false,false,false,6304,670.5600000000001,647.7,1554533418.881,1554533418.995,1554530400,2019-04-06 06:50:19
1554533420,ab20e7,52.19705200195312,4.49005126953125,86.72311349799918,75.22183826706265,0.65024,DAL142,false,false,false,6304,670.5600000000001,647.7,1554533419.979,1554533419.979,1554530400,2019-04-06 06:50:20
1554533421,ab20e7,52.19720872782045,4.490740094866072,86.72311349799918,75.22183826706265,0.65024,DAL142,false,false,false,6304,670.5600000000001,647.7,1554533420.597,1554533420.999,1554530400,2019-04-06 06:50:21
1554533422,ab20e7,52.19746398925781,4.492034912109375,85.73329265223708,71.45633066332805,0.65024,DAL142,false,false,false,6304,670.5600000000001,647.7,1554533421.615,1554533421.999,1554530400,2019-04-06 06:50:22
1554533423,ab20e7,52.19760131835938,4.492645263671875,85.44262855692445,69.92847413546127,0.32512,DAL142,false,false,false,6304,670.5600000000001,647.7,1554533422.313,1554533422.996,1554530400,2019-04-06 06:50:23
1554533424,ab20e7,52.19804666810116,4.494585309709822,85.02500348414563,68.71359488634091,0.32512,DAL142,false,false,false,6304,670.5600000000001,647.7,1554533423.889,1554533423.978,1554530400,2019-04-06 06:50:24
1554533425,ab20e7,52.19828796386719,4.495620727539062,84.45033481258039,67.80971110387746,0,DAL142,false,false,false,6304,670.5600000000001,647.7,1554533424.811,1554533424.998,1554530400,2019-04-06 06:50:25
1554533426,ab20e7,52.19860529495497,4.496782575334822,84.17096222552479,67.35319768698939,0,DAL142,false,false,false,6304,670.5600000000001,647.7,1554533425.838,1554533425.997,1554530400,2019-04-06 06:50:26
1554571433,485206,52.20479674258474,4.447422572544643,87.74249245129887,97.75003642291931,-1.95072,KLM1080,false,false,false,6350,1021.08,998.22,1554571432.995,1554571432.995,1554570000,2019-04-06 17:23:53
1554571434,485206,52.20474243164062,4.4482421875,87.89166963854255,95.71059313749964,-1.6256,KLM1080,false,false,false,6350,1021.08,998.22,1554571433.883,1554571433.967,1554570000,2019-04-06 17:23:54
1554571435,485206,52.20470363810911,4.449462890625,87.63837030750776,93.70221285319941,-1.30048,KLM1080,false,false,false,6350,1021.08,998.22,1554571434.653,1554571434.997,1554570000,2019-04-06 17:23:55
1554571436,485206,52.20465708587129,4.450796944754464,88.02405934296982,92.00955381302116,-1.30048,KLM1080,false,false,false,6350,1021.08,998.22,1554571435.68,1554571435.913,1554570000,2019-04-06 17:23:56
1554571437,485206,52.20465087890625,4.452056884765625,87.99398826415333,91.34000778089971,-1.30048,KLM1080,false,false,false,6350,1021.08,998.22,1554571436.707,1554571436.958,1554570000,2019-04-06 17:23:57
1554571438,485206,52.20465708587129,4.453386579241072,87.97142820936187,90.33505921860913,-1.6256,KLM1080,false,false,false,6350,1013.46,990.6,1554571437.73,1554571437.994,1554570000,2019-04-06 17:23:58
1554571439,485206,52.20465708587129,4.454642159598214,87.97594068313406,89.32990447777549,-1.95072,KLM1080,false,false,false,6350,1013.46,990.6,1554571438.593,1554571438.989,1554570000,2019-04-06 17:23:59
1554571440,485206,52.20465087890625,4.45648193359375,87.99398826415333,88.65999221910029,-2.27584,KLM1080,false,false,false,6350,1013.46,990.6,1554571439.976,1554571439.996,1554570000,2019-04-06 17:24:00
1554571441,485206,52.20470363810911,4.45770263671875,88.00752152114146,88.32516200947079,-2.27584,KLM1080,false,false,false,6350,1013.46,990.6,1554571440.947,1554571440.996,1554570000,2019-04-06 17:24:01
1554571442,485206,52.20474243164062,4.458999633789062,87.52958905911798,87.64209402928311,-2.27584,KLM1080,false,false,false,6350,1005.84,982.98,1554571441.97,1554571441.999,1554570000,2019-04-06 17:24:02
1554571443,485206,52.20474243164062,4.460067749023438,87.5522629650148,87.3057157101439,-2.27584,KLM1080,false,false,false,6350,1005.84,982.98,1554571442.906,1554571442.997,1554570000,2019-04-06 17:24:03
1554571444,485206,52.20474243164062,4.460067749023438,87.57795296186373,86.96952315413941,-2.27584,KLM1080,false,false,false,6350,1005.84,982.98,1554571442.906,1554571443.928,1554570000,2019-04-06 17:24:04
1554571876,484f17,52.17328087758209,4.43572998046875,116.019383598113,59.34123713207798,-2.92608,KLM1510,false,false,false,5537,1310.64,1242.06,1554571875.984,1554571875.987,1554570000,2019-04-06 17:31:16
1554571877,484f17,52.17356872558594,4.437103271484375,115.757902185613,59.56027561935687,-2.92608,KLM1510,false,false,false,5537,1303.02,1234.44,1554571876.601,1554571876.944,1554570000,2019-04-06 17:31:17
1554571878,484f17,52.174072265625,4.438711983816964,115.3146623415181,59.43077588221263,-3.2512,KLM1510,false,false,false,5537,1303.02,1234.44,1554571877.575,1554571877.997,1554570000,2019-04-06 17:31:18
1554571879,484f17,52.1748046875,4.440155029296875,115.3146623415181,59.43077588221263,-3.57632,KLM1510,false,false,false,5537,1295.4,1226.82,1554571878.991,1554571878.995,1554570000,2019-04-06 17:31:19
1554571880,484f17,52.17509641485699,4.441537039620536,115.3146623415181,59.43077588221263,-3.57632,KLM1510,false,false,false,5537,1295.4,1226.82,1554571879.924,1554571879.996,1554570000,2019-04-06 17:31:20
1554571881,484f17,52.1759033203125,4.442901611328125,114.8720161254296,59.30027744918559,-3.90144,KLM1510,false,false,false,5537,1287.78,1219.2,1554571880.997,1554571880.997,1554570000,2019-04-06 17:31:21
1554571882,484f17,52.17612056408898,4.444440569196429,114.8720161254296,59.30027744918559,-3.57632,KLM1510,false,false,false,5537,1287.78,1219.2,1554571881.434,1554571881.973,1554570000,2019-04-06 17:31:22
1554571883,484f17,52.17672729492188,4.445877075195312,114.4299704262912,59.16877009244585,-3.2512,KLM1510,false,false,false,5537,1287.78,1219.2,1554571882.587,1554571882.992,1554570000,2019-04-06 17:31:23
1554571884,484f17,52.17723781779661,4.447265625,114.4299704262912,59.16877009244585,-2.92608,KLM1510,false,false,false,5537,1280.16,1211.58,1554571883.813,1554571883.947,1554570000,2019-04-06 17:31:24
1554571885,484f17,52.17778015136719,4.448699951171875,114.4299704262912,59.16877009244585,-3.2512,KLM1510,false,false,false,5537,1280.16,1211.58,1554571884.985,1554571884.985,1554570000,2019-04-06 17:31:25
1554571886,484f17,52.17854128045551,4.450169154575893,113.9885322304882,59.03624346792648,-3.2512,KLM1510,false,false,false,5537,1272.54,1203.96,1554571885.95,1554571885.994,1554570000,2019-04-06 17:31:26
1554571887,484f17,52.17901611328125,4.45159912109375,113.7247085432501,59.25849130403805,-3.2512,KLM1510,false,false,false,5537,1272.54,1203.96,1554571886.871,1554571886.952,1554570000,2019-04-06 17:31:27
1554571888,484f17,52.1795654296875,4.453072684151786,113.2828583096518,59.12548915823144,-2.92608,KLM1510,false,false,false,5537,1272.54,1203.96,1554571887.935,1554571887.998,1554570000,2019-04-06 17:31:28
1554571889,484f17,52.17984008789062,4.454498291015625,113.2828583096518,59.12548915823144,-2.27584,KLM1510,false,false,false,5537,1272.54,1203.96,1554571888.444,1554571888.997,1554570000,2019-04-06 17:31:29
1554571890,484f17,52.1803568177304,4.455897739955358,112.8416232851175,58.9914461513995,-0.97536,KLM1510,false,false,false,5537,1264.92,1196.34,1554571889.961,1554571889.988,1554570000,2019-04-06 17:31:30
1554571891,484f17,52.18089294433594,4.457321166992188,112.4010107147368,58.85635150169855,0.32512,KLM1510,false,false,false,5537,1264.92,1196.34,1554571890.6,1554571890.997,1554570000,2019-04-06 17:31:31
1554571892,484f17,52.18142751920021,4.458644321986608,111.0829817454771,58.44464802410072,0.97536,KLM1510,false,false,false,5537,1272.54,1203.96,1554571891.395,1554571891.981,1554570000,2019-04-06 17:31:32
1554571893,484f17,52.18226623535156,4.460067749023438,111.0829817454771,58.44464802410072,1.30048,KLM1510,false,false,false,5537,1272.54,1203.96,1554571892.991,1554571892.991,1554570000,2019-04-06 17:31:33
1554571894,484f17,52.18282408633474,4.461390904017858,110.3755157497236,58.53245663143498,1.6256,KLM1510,false,false,false,5537,1272.54,1203.96,1554571893.979,1554571893.979,1554570000,2019-04-06 17:31:34
1554571895,484f17,52.18309020996094,4.462738037109375,109.4992573628081,58.25141886493459,1.6256,KLM1510,false,false,false,5537,1272.54,1203.96,1554571894.729,1554571894.983,1554570000,2019-04-06 17:31:35
1554571896,484f17,52.18309020996094,4.462738037109375,108.7912231183704,58.3392489033634,1.30048,KLM1510,false,false,false,1000,1272.54,1203.96,1554571894.729,1554571895.988,1554570000,2019-04-06 17:31:36
1554571897,484f17,52.18418884277344,4.465484619140625,108.0834478664156,58.42822944822271,0.97536,KLM1510,false,false,false,5537,1272.54,1203.96,1554571896.939,1554571896.939,1554570000,2019-04-06 17:31:37
1554571898,484f17,52.18445341465836,4.466727120535714,106.9375523610231,58.37444046487114,0.65024,KLM1510,false,false,false,5537,1272.54,1203.96,1554571897.446,1554571897.985,1554570000,2019-04-06 17:31:38
1554571899,484f17,52.18515014648438,4.468002319335938,106.6686949598806,58.6097318958122,0.65024,KLM1510,false,false,false,5537,1280.16,1203.96,1554571898.867,1554571898.992,1554570000,2019-04-06 17:31:39
1554571900,484f17,52.18565368652344,4.469375610351562,106.2298833020118,58.46520809481171,0.65024,KLM1510,false,false,false,5537,1280.16,1211.58,1554571899.903,1554571899.99,1554570000,2019-04-06 17:31:40
1554571901,484f17,52.1861572265625,4.470748901367188,105.5224844204687,58.55719292953565,0.65024,KLM1510,false,false,false,5537,1280.16,1211.58,1554571900.824,1554571901,1554570000,2019-04-06 17:31:41
1554571902,484f17,52.18673447431144,4.47198486328125,105.0839233693699,58.41087356438246,0.65024,KLM1510,false,false,false,5537,2781.3,1211.58,1554571901.892,1554571901.995,1554570000,2019-04-06 17:31:42
1554571903,484f17,52.18721008300781,4.473342895507812,104.3763645581865,58.50350009374987,0.65024,KLM1510,false,false,false,5537,1280.16,1211.58,1554571902.925,1554571902.987,1554570000,2019-04-06 17:31:43
1554571904,484f17,52.18780517578125,4.474574497767858,103.5004563735729,58.20592798166847,0.65024,KLM1510,false,false,false,5537,1280.16,1211.58,1554571903.994,1554571903.994,1554570000,2019-04-06 17:31:44
1554571905,484f17,52.18830871582031,4.475936889648438,103.0635625378945,58.05524722379661,0.32512,KLM1510,false,false,false,5537,1280.16,1211.58,1554571904.987,1554571904.995,1554570000,2019-04-06 17:31:45
1554571906,484f17,52.18859656382415,4.477085658482143,102.6273875811199,57.90328459587435,0,KLM1510,false,false,false,5537,1280.16,1211.58,1554571905.789,1554571905.99,1554570000,2019-04-06 17:31:46
1554571907,484f17,52.18904113769531,4.478378295898438,102.1919407081917,57.75002583581638,-0.32512,KLM1510,false,false,false,5537,1280.16,1211.58,1554571906.739,1554571906.995,1554570000,2019-04-06 17:31:47
1554571908,484f17,52.18959045410156,4.479598999023438,101.4824734138773,57.84067901209279,-0.32512,KLM1510,false,false,false,5537,1280.16,1211.58,1554571907.833,1554571908,1554570000,2019-04-06 17:31:48
1554571909,484f17,52.19008623543432,4.480852399553572,101.0473309132706,57.68541429165877,-0.32512,KLM1510,false,false,false,5537,1280.16,1211.58,1554571908.848,1554571908.954,1554570000,2019-04-06 17:31:49
1554571910,484f17,52.19059753417969,4.482040405273438,100.3376831751789,57.77664476925212,0,KLM1510,false,false,false,5537,1280.16,1211.58,1554571909.949,1554571909.953,1554570000,2019-04-06 17:31:50
1554571911,484f17,52.19111038466631,4.483363560267858,99.62829344993159,57.86917467266896,0.65024,KLM1510,false,false,false,5537,1280.16,1211.58,1554571910.997,1554571910.997,1554570000,2019-04-06 17:31:51
1554571912,484f17,52.19132995605469,4.484634399414062,99.62829344993159,57.86917467266896,0.65024,KLM1510,false,false,false,5537,1280.16,1211.58,1554571911.538,1554571911.985,1554570000,2019-04-06 17:31:52
1554571913,484f17,52.19199487718485,4.485796247209822,98.48344811477779,57.80426606528675,0.97536,KLM1510,false,false,false,5537,1280.16,1211.58,1554571912.868,1554571912.981,1554570000,2019-04-06 17:31:53
1554571914,484f17,52.19229125976562,4.48699951171875,97.77413906371456,57.89875110416445,0.97536,KLM1510,false,false,false,5537,1280.16,1211.58,1554571913.447,1554571913.986,1554570000,2019-04-06 17:31:54
1554571915,484f17,52.19297247417902,4.488228934151786,97.33873214552332,57.7378307038741,0.32512,KLM1510,false,false,false,5537,1280.16,1211.58,1554571914.979,1554571914.992,1554570000,2019-04-06 17:31:55
1554571916,484f17,52.19320678710938,4.48944091796875,96.62923682068082,57.83294741422415,-0.32512,KLM1510,false,false,false,5537,1280.16,1211.58,1554571915.538,1554571915.986,1554570000,2019-04-06 17:31:56
1554571917,484f17,52.19367075774629,4.490583147321429,96.19415016055345,57.66981426494964,-1.30048,KLM1510,false,false,false,5537,1280.16,1211.58,1554571916.463,1554571916.987,1554570000,2019-04-06 17:31:57
1554571918,484f17,52.19427593683792,4.49176025390625,95.48446509110893,57.76556578105863,-1.95072,KLM1510,false,false,false,5537,1272.54,1203.96,1554571917.974,1554571917.974,1554570000,2019-04-06 17:31:58
1554571919,484f17,52.19476318359375,4.492950439453125,95.21106293806098,58.02743224051226,-2.92608,KLM1510,false,false,false,5537,1272.54,1203.96,1554571918.928,1554571918.968,1554570000,2019-04-06 17:31:59
1554571920,484f17,52.19476318359375,4.492950439453125,94.77505068780411,57.86275101895822,-3.2512,KLM1510,false,false,false,5537,1264.92,1203.96,1554571919.124,1554571919.995,1554570000,2019-04-06 17:32:00
1554571921,484f17,52.19581604003906,4.495315551757812,94.77505068780411,57.86275101895822,-3.90144,KLM1510,false,false,false,5537,1264.92,1196.34,1554571920.984,1554571920.984,1554570000,2019-04-06 17:32:01
1554571922,484f17,52.19623113082627,4.496390206473214,93.35705855856187,58.06155108332812,-4.22656,KLM1510,false,false,false,5537,1257.3,1188.72,1554571921.957,1554571921.99,1554570000,2019-04-06 17:32:02
1554572184,484f16,52.17242431640625,4.435043334960938,108.0307902388913,57.44510319673189,-5.85216,KLM29X,false,false,false,1000,1363.98,1295.4,1554572183.69,1554572184,1554570000,2019-04-06 17:36:24
1554572185,484f16,52.17267569849047,4.435102190290179,107.5975337150175,57.29769287366002,-5.85216,KLM29X,false,false,false,1000,1363.98,1295.4,1554572184.599,1554572184.974,1554570000,2019-04-06 17:36:25
1554572186,484f16,52.17267569849047,4.435102190290179,106.8868062352505,57.38075692880717,-5.85216,KLM29X,false,false,false,1000,1356.36,1287.78,1554572184.599,1554572185.996,1554570000,2019-04-06 17:36:26
1554572187,484f16,52.17393260891154,4.439104352678572,106.8868062352505,57.38075692880717,-5.85216,KLM29X,false,false,false,1000,1348.74,1280.16,1554572186.636,1554572186.988,1554570000,2019-04-06 17:36:27
1554572188,484f16,52.17449123576536,4.440438406808036,106.6103738426738,57.61362745401875,-6.177280000000001,KLM29X,false,false,false,1000,1341.12,1272.54,1554572187.559,1554572187.99,1554570000,2019-04-06 17:36:28
1554572189,484f16,52.17521667480469,4.441604614257812,106.1763064120531,57.464932842065,-6.177280000000001,KLM29X,false,false,false,1000,1333.5,1272.54,1554572188.939,1554572188.992,1554570000,2019-04-06 17:36:29
1554572190,484f16,52.175537109375,4.44305419921875,106.1763064120531,57.464932842065,-5.85216,KLM29X,false,false,false,1000,1333.5,1264.92,1554572189.678,1554572189.983,1554570000,2019-04-06 17:36:30
1554572191,484f16,52.17602745961334,4.444362095424108,105.9005184702471,57.69958448959736,-5.20192,KLM29X,false,false,false,1000,1325.88,1257.3,1554572190.713,1554572190.987,1554570000,2019-04-06 17:36:31
1554572192,484f16,52.17658608646716,4.44561767578125,105.4660388464312,57.55024271732212,-4.8768,KLM29X,false,false,false,1000,1325.88,1257.3,1554572191.772,1554572191.999,1554570000,2019-04-06 17:36:32
1554572193,484f16,52.17681884765625,4.445648193359375,104.7560082626493,57.6367092379243,-4.22656,KLM29X,false,false,false,1000,1318.26,1249.68,1554572192.192,1554572192.974,1554570000,2019-04-06 17:36:33
1554572194,484f16,52.17756368346133,4.448128836495536,104.481537348001,57.87500155961248,-4.22656,KLM29X,false,false,false,1000,1318.26,1249.68,1554572193.552,1554572193.987,1554570000,2019-04-06 17:36:34
1554572195,484f16,52.1781005859375,4.449462890625,104.0462195123306,57.72435568542237,-3.90144,KLM29X,false,false,false,1000,1310.64,1242.06,1554572194.685,1554572194.944,1554570000,2019-04-06 17:36:35
1554572196,484f16,52.17854128045551,4.450718470982143,103.3366775787206,57.81320595903743,-3.90144,KLM29X,false,false,false,1000,1310.64,1242.06,1554572195.622,1554572195.986,1554570000,2019-04-06 17:36:36
1554572197,484f16,52.17915344238281,4.451980590820312,103.3366775787206,57.81320595903743,-4.22656,KLM29X,false,false,false,1000,1303.02,1234.44,1554572196.833,1554572196.99,1554570000,2019-04-06 17:36:37
1554572198,484f16,52.17915344238281,4.451980590820312,102.6273875811199,57.90328459587435,-4.22656,KLM29X,false,false,false,1000,1295.4,1226.82,1554572197.537,1554572197.994,1554570000,2019-04-06 17:36:38
1554572199,484f16,52.18025207519531,4.454498291015625,101.9183547794943,57.9946167919165,-4.22656,KLM29X,false,false,false,1000,1295.4,1226.82,1554572198.972,1554572198.986,1554570000,2019-04-06 17:36:39
1554572200,484f16,52.18072923563295,4.455740792410714,101.9183547794943,57.9946167919165,-4.55168,KLM29X,false,false,false,1000,1287.78,1219.2,1554572199.949,1554572199.949,1554570000,2019-04-06 17:36:40
1554572201,484f16,52.18072923563295,4.455740792410714,101.2095845792723,58.08722842383668,-4.55168,KLM29X,false,false,false,1000,1287.78,1219.2,1554572200.428,1554572201,1554570000,2019-04-06 17:36:41
1554572202,484f16,52.18072923563295,4.455740792410714,100.3376831751789,57.77664476925212,-4.22656,KLM29X,false,false,false,1000,1280.16,1219.2,1554572200.428,1554572201.971,1554570000,2019-04-06 17:36:42
1554572203,484f16,52.18199157714844,4.459609985351562,100.5010825363361,58.18114607165975,-4.22656,KLM29X,false,false,false,1000,1280.16,1211.58,1554572202.846,1554572202.983,1554570000,2019-04-06 17:36:43
1554572204,484f16,52.1824516684322,4.460763113839286,100.0643171701652,58.02584064687083,-3.90144,KLM29X,false,false,false,1000,1272.54,1203.96,1554572203.797,1554572203.995,1554570000,2019-04-06 17:36:44
1554572205,484f16,52.18295288085938,4.462051391601562,99.35563933050202,58.12040315297726,-3.90144,KLM29X,false,false,false,1000,1272.54,1203.96,1554572204.923,1554572204.954,1554570000,2019-04-06 17:36:45
1554572206,484f16,52.1834758176642,4.463274274553572,99.35563933050202,58.12040315297726,-3.90144,KLM29X,false,false,false,1000,1264.92,1203.96,1554572205.908,1554572205.97,1554570000,2019-04-06 17:36:46
1554572207,484f16,52.1839599609375,4.464569091796875,98.64723601465334,58.21632406379062,-3.57632,KLM29X,false,false,false,1000,1264.92,1196.34,1554572206.921,1554572206.984,1554570000,2019-04-06 17:36:47
1554572208,484f16,52.18418884277344,4.465713500976562,98.64723601465334,58.21632406379062,-3.57632,KLM29X,false,false,false,1000,1257.3,1196.34,1554572207.449,1554572207.993,1554570000,2019-04-06 17:36:48
1554572209,484f16,52.18487238479872,4.466884068080358,98.2103103999856,58.05824339487127,-3.57632,KLM29X,false,false,false,1000,1257.3,1188.72,1554572208.96,1554572208.986,1554570000,2019-04-06 17:36:49
1554572210,484f16,52.18528747558594,4.468154907226562,97.50172865746667,58.15483947134435,-3.57632,KLM29X,false,false,false,1000,1257.3,1188.72,1554572209.929,1554572209.959,1554570000,2019-04-06 17:36:50
1554572211,484f16,52.18580342955508,4.469395228794643,97.50172865746667,58.15483947134435,-3.57632,KLM29X,false,false,false,1000,1249.68,1181.1,1554572210.971,1554572210.971,1554570000,2019-04-06 17:36:51
1554572212,484f16,52.18620300292969,4.470596313476562,97.50172865746667,58.15483947134435,-3.57632,KLM29X,false,false,false,1000,1242.06,1181.1,1554572211.853,1554572211.952,1554570000,2019-04-06 17:36:52
1554572213,484f16,52.18645516088453,4.471670968191964,96.62923682068082,57.83294741422415,-3.90144,KLM29X,false,false,false,1000,1242.06,1173.48,1554572212.361,1554572212.999,1554570000,2019-04-06 17:36:53
1554572214,484f16,52.18711853027344,4.47296142578125,97.06509978999456,57.9946167919165,-3.90144,KLM29X,false,false,false,1000,1234.44,1173.48,1554572213.727,1554572213.998,1554570000,2019-04-06 17:36:54
1554572215,484f16,52.18753051757812,4.474105834960938,96.62923682068082,57.83294741422415,-3.90144,KLM29X,false,false,false,1000,1234.44,1165.86,1554572214.675,1554572214.995,1554570000,2019-04-06 17:36:55
1554572216,484f16,52.18808448920815,4.475359235491072,96.35633624909755,58.09189306434686,-3.90144,KLM29X,false,false,false,1000,1226.82,1165.86,1554572215.908,1554572215.975,1554570000,2019-04-06 17:36:56
1554572217,484f16,52.18849182128906,4.476547241210938,96.35633624909755,58.09189306434686,-3.90144,KLM29X,false,false,false,1000,1226.82,1158.24,1554572216.906,1554572216.992,1554570000,2019-04-06 17:36:57
1554572218,484f16,52.18849182128906,4.476547241210938,96.35633624909755,58.09189306434686,-3.90144,KLM29X,false,false,false,1000,1219.2,1158.24,1554572216.906,1554572217.975,1554570000,2019-04-06 17:36:58
1554572219,484f16,52.18940734863281,4.478912353515625,95.92001173849511,57.92947096494367,-3.90144,KLM29X,false,false,false,1000,1219.2,1150.62,1554572218.779,1554572218.968,1554570000,2019-04-06 17:36:59
1554572220,484f16,52.18985347424523,4.480146135602679,95.92001173849511,57.92947096494367,-4.22656,KLM29X,false,false,false,1000,1211.58,1143,1554572219.783,1554572219.981,1554570000,2019-04-06 17:37:00
1554572221,484f16,52.19032287597656,4.481353759765625,95.92001173849511,57.92947096494367,-4.22656,KLM29X,false,false,false,1000,1211.58,1143,1554572220.852,1554572220.978,1554570000,2019-04-06 17:37:01
1554572222,484f16,52.1905517578125,4.481353759765625,95.48446509110893,57.76556578105863,-4.55168,KLM29X,false,false,false,1000,1203.96,1135.38,1554572221.101,1554572221.911,1554570000,2019-04-06 17:37:02
1554572223,484f16,52.1905517578125,4.481353759765625,95.21106293806098,58.02743224051226,-4.55168,KLM29X,false,false,false,1000,1196.34,1127.76,1554572221.101,1554572222.983,1554570000,2019-04-06 17:37:03
1554572224,484f16,52.19152935480667,4.483677455357143,94.77505068780411,57.86275101895822,-4.8768,KLM29X,false,false,false,1000,1188.72,1120.14,1554572223.439,1554572224,1554570000,2019-04-06 17:37:04
1554572225,484f16,52.19190177270922,4.486031668526786,94.77505068780411,57.86275101895822,-4.8768,KLM29X,false,false,false,1000,1188.72,1120.14,1554572224.96,1554572224.992,1554570000,2019-04-06 17:37:05
1554572226,484f16,52.19190177270922,4.486031668526786,94.77505068780411,57.86275101895822,-5.20192,KLM29X,false,false,false,1000,1181.1,1112.52,1554572224.96,1554572225.979,1554570000,2019-04-06 17:37:06
1554572227,484f16,52.19301902641684,4.488307407924108,94.33982862616693,57.69654895161276,-5.20192,KLM29X,false,false,false,1000,1173.48,1112.52,1554572226.727,1554572226.956,1554570000,2019-04-06 17:37:07
1554572228,484f16,52.19329833984375,4.488372802734375,94.33982862616693,57.69654895161276,-5.20192,KLM29X,false,false,false,1000,1173.48,1104.9,1554572227.202,1554572228,1554570000,2019-04-06 17:37:08
1554572229,484f16,52.19398498535156,4.49066162109375,93.90540773997799,57.52880770915151,-5.20192,KLM29X,false,false,false,1000,1165.86,1097.28,1554572228.984,1554572228.994,1554570000,2019-04-06 17:37:09
1554572230,484f16,52.19416809082031,4.490737915039062,93.63022129702567,57.79439939076518,-5.20192,KLM29X,false,false,false,1000,1165.86,1097.28,1554572229.107,1554572229.899,1554570000,2019-04-06 17:37:10
1554572231,484f16,52.19483456369174,4.493015834263393,93.19533240986507,57.62583687890732,-4.8768,KLM29X,false,false,false,1000,1158.24,1089.66,1554572230.799,1554572230.979,1554570000,2019-04-06 17:37:11
1554572232,484f16,52.19539319054555,4.494114467075893,92.76125770546004,57.45569531219532,-4.55168,KLM29X,false,false,false,1000,1150.62,1082.04,1554572231.944,1554572231.996,1554570000,2019-04-06 17:37:12
1554572233,484f16,52.19581604003906,4.495315551757812,92.32800866730832,57.28395544110716,-4.22656,KLM29X,false,false,false,1000,1150.62,1082.04,1554572232.857,1554572233,1554570000,2019-04-06 17:37:13
1554572234,484f16,52.19623113082627,4.496468680245536,91.61726248735756,57.38075692880717,-4.22656,KLM29X,false,false,false,1000,1143,1074.42,1554572233.874,1554572233.97,1554570000,2019-04-06 17:37:14
1554572235,484f16,52.19665010096663,4.497488839285714,91.1843827065014,57.20650685355857,-4.55168,KLM29X,false,false,false,1000,1143,1074.42,1554572234.782,1554572234.987,1554570000,2019-04-06 17:37:15
1554572236,484f16,52.19686889648438,4.497528076171875,90.47342795841962,57.30392355405991,-4.8768,KLM29X,false,false,false,1000,1135.38,1066.8,1554572235.381,1554572235.984,1554570000,2019-04-06 17:37:16
1554572237,484f16,52.19686889648438,4.497528076171875,90.04092758824858,57.1270910349301,-4.8768,KLM29X,false,false,false,1000,1127.76,1059.18,1554572235.381,1554572236.991,1554570000,2019-04-06 17:37:17
1554572238,484f16,52.19686889648438,4.497528076171875,89.76273889563264,57.40288312176524,-4.8768,KLM29X,false,false,false,1000,1127.76,1059.18,1554572235.381,1554572237.968,1554570000,2019-04-06 17:37:18
1554570272,4b1699,52.16224799721927,4.476850237165179,123.004840586479,38.54753711199749,-9.7536,SWR734,false,false,false,1000,1638.3,1584.96,1554570271.986,1554570271.995,1554570000,2019-04-06 17:04:32
1554570273,4b1699,52.16345835540254,4.478341238839286,122.6849174790925,38.35963664799104,-9.42848,SWR734,false,false,false,1000,1630.68,1554.48,1554570272.983,1554570272.983,1554570000,2019-04-06 17:04:33
1554570274,4b1699,52.16415663896981,4.479282924107143,122.6849174790925,38.35963664799104,-9.42848,SWR734,false,false,false,1000,1623.06,1554.48,1554570273.96,1554570273.978,1554570000,2019-04-06 17:04:34
1554570275,4b1699,52.16505432128906,4.480361938476562,122.6849174790925,38.35963664799104,-9.10336,SWR734,false,false,false,1000,1607.82,1539.24,1554570274.953,1554570274.999,1554570000,2019-04-06 17:04:35
1554570276,4b1699,52.16587907176906,4.481480189732143,122.6849174790925,38.35963664799104,-9.10336,SWR734,false,false,false,1000,1600.2,1524,1554570275.883,1554570275.998,1554570000,2019-04-06 17:04:36
